Date,ADA-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,DOGE-USD,DOT-USD,ETH-USD,HBAR-USD,LEO-USD,LINK-USD,LTC-USD,OM-USD,PI-USD,SHIB-USD,SOL-USD,STETH-USD,TON-USD,TRX-USD,USDC-USD,USDT-USD,WBTC-USD,WETH-USD,WSTETH-USD,XLM-USD,XRP-USD
2024-10-26,0.3333500027656555,25.386613845825195,347.7802429199219,582.8060913085938,67014.6953125,0.13735699653625488,4.029809951782227,2479.603271484375,0.04814799875020981,6.062625885009766,11.00280475616455,68.39888000488281,1.2653520107269287,0.0005230000242590904,1.700000029813964e-05,170.70596313476562,2479.621826171875,1.0585709810256958,0.16494299471378326,0.9998289942741394,0.9987220168113708,66957.25,2482.282958984375,2935.482177734375,0.09414699673652649,0.5127609968185425
2024-10-27,0.33987200260162354,25.732751846313477,352.1592712402344,588.7158203125,67929.296875,0.14431199431419373,4.124960899353027,2505.940673828125,0.04884599894285202,6.056419849395752,10.980671882629395,71.07989501953125,1.442106008529663,0.0005169999785721302,1.700000029813964e-05,176.5491943359375,2507.42041015625,1.0595730543136597,0.16387100517749786,0.9999570250511169,0.9987450242042542,67833.171875,2510.157470703125,2959.03662109375,0.09418000280857086,0.516381025314331
2024-10-28,0.3437960147857666,26.255901336669922,365.2552185058594,600.5960693359375,69907.7578125,0.1611499935388565,4.130046844482422,2565.34814453125,0.04878599941730499,6.042572021484375,11.178171157836914,70.71797180175781,1.3583450317382812,0.0004149999876972288,1.8000000636675395e-05,178.1049041748047,2565.07568359375,1.0586060285568237,0.16399699449539185,0.9998549818992615,0.999305009841919,69770.4609375,2566.3740234375,3016.104248046875,0.09424100071191788,0.5192270278930664
2024-10-29,0.35565099120140076,26.848377227783203,385.384521484375,605.6682739257812,72720.4921875,0.17583900690078735,4.189741134643555,2637.95751953125,0.04962199926376343,6.0644850730896,11.788102149963379,73.9776611328125,1.389704942703247,0.00038400001358240843,1.8999999156221747e-05,179.36074829101562,2634.832763671875,1.1079310178756714,0.16623100638389587,0.9999340176582336,0.9997289776802063,72529.25,2634.889892578125,3115.633544921875,0.09663499891757965,0.5279160141944885
2024-10-30,0.35526400804519653,26.1982421875,369.8304138183594,595.7278442382812,72339.5390625,0.16814599931240082,4.191606044769287,2657.37255859375,0.04865200072526932,6.055074214935303,12.394707679748535,71.84062194824219,1.4342299699783325,0.00043799998820759356,1.8000000636675395e-05,174.9249725341797,2656.135009765625,1.1112159490585327,0.1692589968442917,0.9998319745063782,0.9996320009231567,72281.1796875,2660.18603515625,3147.4443359375,0.0948759987950325,0.5229740142822266
2024-10-31,0.34184500575065613,25.01712417602539,358.219970703125,576.0344848632812,70215.1875,0.16137200593948364,3.956449031829834,2515.79931640625,0.0462849996984005,6.052203178405762,11.422245979309082,69.20464324951172,1.399806022644043,0.0007440000190399587,1.8000000636675395e-05,168.42999267578125,2514.955078125,1.0627330541610718,0.1681700050830841,1.0000120401382446,0.9986230134963989,70263.78125,2517.989990234375,2983.6767578125,0.09244900196790695,0.5092369914054871
2024-11-01,0.3570899963378906,24.79058074951172,349.5990295410156,572.7622680664062,69482.46875,0.1591850072145462,3.906809091567993,2511.885498046875,0.04558999836444855,6.046088218688965,11.265908241271973,70.20695495605469,1.4342900514602661,0.0005409999866969883,1.8000000636675395e-05,166.2621307373047,2512.095947265625,1.0316309928894043,0.16731299459934235,0.9998480081558228,0.9994419813156128,69360.25,2511.362548828125,2972.090576171875,0.09308800101280212,0.5128679871559143
2024-11-02,0.3477709889411926,24.088130950927734,353.3771667480469,568.0368041992188,69289.2734375,0.15931600332260132,3.901505947113037,2491.068603515625,0.044842999428510666,6.053002834320068,11.174641609191895,69.12836456298828,1.3802740573883057,0.0004980000085197389,1.700000029813964e-05,166.01034545898438,2489.240234375,1.0301810503005981,0.16603200137615204,0.9999740123748779,0.9996569752693176,69249.9609375,2490.107177734375,2946.673583984375,0.09263700246810913,0.509850025177002
2024-11-03,0.3342849910259247,23.538249969482422,340.2908935546875,557.6416015625,68741.1171875,0.15145400166511536,3.7885890007019043,2456.42529296875,0.042851999402046204,6.057271957397461,10.764084815979004,66.91110229492188,1.3467700481414795,0.0004990000161342323,1.700000029813964e-05,162.55130004882812,2455.124755859375,1.0084470510482788,0.16516299545764923,0.9999060034751892,0.9995909929275513,68692.828125,2457.317138671875,2913.95458984375,0.09066499769687653,0.5029309988021851
2024-11-04,0.3260189890861511,22.70597267150879,329.0894470214844,552.0711059570312,67811.5078125,0.1583459973335266,3.7471671104431152,2397.0263671875,0.04248400032520294,6.053157806396484,10.2481689453125,65.49251556396484,1.273730993270874,0.0005670000100508332,1.700000029813964e-05,157.74710083007812,2395.390625,0.9788910150527954,0.16284100711345673,1.000182032585144,0.9995650053024292,67704.453125,2397.46435546875,2840.152099609375,0.09111099690198898,0.5032259821891785
2024-11-05,0.33392399549484253,23.99547576904297,343.36505126953125,563.612060546875,69359.5625,0.17017999291419983,3.857814073562622,2422.650634765625,0.04608500003814697,6.055136203765869,10.842791557312012,65.44047546386719,1.3057069778442383,0.0006259999936446548,1.8000000636675395e-05,166.72239685058594,2423.901611328125,1.0058629512786865,0.16008199751377106,1.0000369548797607,1.0000009536743164,69366.984375,2428.086181640625,2871.923828125,0.093469999730587,0.5140290260314941
2024-11-06,0.36332300305366516,27.033344268798828,378.5013732910156,591.9952392578125,75639.078125,0.19665800034999847,4.11768913269043,2724.169189453125,0.04903100058436394,6.079405784606934,12.168525695800781,71.02344512939453,1.4269009828567505,0.0004959999932907522,1.8999999156221747e-05,186.9547882080078,2721.416015625,1.0590900182724,0.16247500479221344,0.9999769926071167,1.000830054283142,75595.71875,2717.58544921875,3210.84423828125,0.097120001912117,0.5424270033836365
2024-11-07,0.40501299500465393,27.383121490478516,377.6909484863281,598.4359130859375,75904.859375,0.19315899908542633,4.163136959075928,2895.58544921875,0.0492589995265007,6.097175121307373,12.606694221496582,71.49371337890625,1.40755295753479,0.0009740000241436064,1.8999999156221747e-05,196.3345947265625,2895.16845703125,1.1510289907455444,0.16029800474643707,0.9999759793281555,1.0007150173187256,75895.859375,2889.82275390625,3404.36669921875,0.1020520031452179,0.5547320246696472
2024-11-08,0.4438149929046631,28.776140213012695,377.42822265625,597.9484252929688,76545.4765625,0.20213200151920319,4.3314127922058105,2962.296630859375,0.05224300175905228,6.079166889190674,13.718581199645996,72.8046875,1.3737469911575317,0.0008149999775923789,1.8999999156221747e-05,199.9390106201172,2959.96875,1.376062035560608,0.16106100380420685,0.9996539950370789,1.0004589557647705,76471.2421875,2958.2353515625,3499.197998046875,0.10129500180482864,0.554078996181488
2024-11-09,0.4936800003051758,30.41794776916504,406.35089111328125,624.3746948242188,76778.8671875,0.21876099705696106,4.632638931274414,3131.14453125,0.052792999893426895,6.125542163848877,13.762722969055176,74.06351470947266,1.4182909727096558,0.0009009999921545386,1.9999999494757503e-05,200.19491577148438,3131.31201171875,1.2637710571289062,0.16213099658489227,0.9999179840087891,1.000440001487732,76610.0390625,3121.8671875,3686.1318359375,0.10218500345945358,0.559486985206604
2024-11-10,0.5903090238571167,31.9826717376709,442.1380310058594,628.302490234375,80474.1875,0.27909499406814575,5.252132892608643,3191.331298828125,0.05495399981737137,6.151526927947998,14.289252281188965,76.52312469482422,1.438161015510559,0.0009410000056959689,2.5999999706982635e-05,210.6137237548828,3189.29833984375,1.2378569841384888,0.16407500207424164,0.9999939799308777,1.0006929636001587,80327.40625,3186.42578125,3775.901123046875,0.10847199708223343,0.589381992816925
2024-11-11,0.6138079762458801,35.75919723510742,473.32672119140625,661.88720703125,88701.484375,0.3495210111141205,5.710699081420898,3374.81298828125,0.05841999873518944,7.572112083435059,14.895793914794922,80.11939239501953,1.5077550411224365,0.000838999985717237,2.8000000384054147e-05,222.6416778564453,3374.678466796875,1.2801480293273926,0.16784200072288513,0.9997779726982117,1.0011160373687744,88384.921875,3355.3349609375,3966.592529296875,0.1144540011882782,0.6204670071601868
2024-11-12,0.5739179849624634,34.04673385620117,434.3050231933594,627.0038452148438,87955.8125,0.3822210133075714,5.334292888641357,3246.25732421875,0.06472799926996231,7.410615921020508,14.004612922668457,76.93087005615234,1.5295939445495605,0.0008340000058524311,2.700000004551839e-05,212.2318115234375,3249.96923828125,2.2265539169311523,0.18807899951934814,1.00006103515625,1.0009820461273193,87882.5546875,3263.5576171875,3861.757080078125,0.13495400547981262,0.7076990008354187
2024-11-13,0.5787749886512756,33.13338851928711,439.2732849121094,621.0003051757812,90584.1640625,0.399522989988327,5.0765581130981445,3192.595947265625,0.059487998485565186,7.63462495803833,13.475764274597168,75.44751739501953,1.392454981803894,0.0008989999769255519,2.5999999706982635e-05,215.18455505371094,3187.377685546875,1.784180998802185,0.1771100014448166,1.0000430345535278,1.0012710094451904,90137.40625,3186.009033203125,3766.29638671875,0.12432499974966049,0.6902880072593689
2024-11-14,0.5801159739494324,31.160669326782227,414.5817565917969,621.6801147460938,87250.4296875,0.36164599657058716,4.768950939178467,3058.94873046875,0.06377600133419037,7.339494228363037,12.971002578735352,82.06620025634766,1.6827340126037598,0.0007520000217482448,2.300000051036477e-05,209.2190704345703,3052.011962890625,1.5040240287780762,0.17642100155353546,0.9999290108680725,1.0000189542770386,87007.625,3074.2705078125,3635.195068359375,0.13086000084877014,0.7730069756507874
2024-11-15,0.6740599870681763,33.146217346191406,433.191162109375,618.866455078125,91066.0078125,0.37918901443481445,5.140809059143066,3103.04052734375,0.07278800010681152,7.710268020629883,13.84998893737793,83.69956970214844,2.2183010578155518,0.000754999986384064,2.499999936844688e-05,218.09490966796875,3096.156005859375,2.1043999195098877,0.18936699628829956,0.9998279809951782,1.0003670454025269,91058.8125,3098.29931640625,3670.0048828125,0.14625699818134308,0.8920909762382507
2024-11-16,0.7387340068817139,35.11469268798828,462.042236328125,622.3731689453125,90558.4765625,0.3637480139732361,5.7608561515808105,3133.27392578125,0.09064099937677383,7.645566940307617,14.526206016540527,95.32144927978516,2.5857601165771484,0.0008360000210814178,2.499999936844688e-05,215.8488311767578,3131.72216796875,2.1771399974823,0.20006300508975983,0.9997379779815674,1.0002599954605103,90359.8828125,3140.904296875,3713.60693359375,0.218640998005867,1.119089961051941
2024-11-17,0.7023249864578247,34.73808670043945,432.03131103515625,618.4000854492188,89845.8515625,0.3665600121021271,5.41603422164917,3075.66162109375,0.09029000252485275,7.6557841300964355,13.778284072875977,87.05650329589844,4.233230113983154,0.0008270000107586384,2.499999936844688e-05,237.57553100585938,3075.1669921875,2.004610061645508,0.19948799908161163,1.0000439882278442,1.0002189874649048,89595.921875,3071.494873046875,3641.56005859375,0.1964160054922104,1.0543349981307983
2024-11-18,0.7345799803733826,35.448455810546875,451.98638916015625,619.4354858398438,90542.640625,0.37174099683761597,6.00641393661499,3207.8564453125,0.14474600553512573,7.821375846862793,15.22088623046875,89.17768859863281,3.7924399375915527,0.0008079999824985862,2.499999936844688e-05,239.79425048828125,3205.973876953125,2.0879340171813965,0.2021770030260086,0.9999690055847168,1.0005910396575928,90519.8828125,3184.795654296875,3773.46337890625,0.2326509952545166,1.1179360151290894
2024-11-19,0.7396420240402222,34.27410888671875,447.0617980957031,615.9874267578125,92343.7890625,0.3913559913635254,5.805377006530762,3111.384033203125,0.13307900726795197,7.9627580642700195,14.646309852600098,86.82052612304688,3.8689210414886475,0.0007510000141337514,2.499999936844688e-05,238.09754943847656,3110.5634765625,1.9892990589141846,0.1998700052499771,1.000033974647522,1.0013370513916016,92124.703125,3110.577880859375,3686.515380859375,0.23200899362564087,1.1019469499588013
2024-11-20,0.8003450036048889,33.58571243286133,440.3277893066406,606.1174926757812,94339.4921875,0.37749698758125305,5.716891765594482,3072.18798828125,0.12208600342273712,8.423637390136719,14.247101783752441,83.3709487915039,3.8186869621276855,0.001398000051267445,2.4000000848900527e-05,235.4236602783203,3069.798828125,1.9204109907150269,0.19489699602127075,0.9998990297317505,1.0007619857788086,93961.7421875,3073.669921875,3638.76171875,0.24751900136470795,1.102301001548767
2024-11-21,0.8204740285873413,35.82438659667969,486.0648498535156,622.8263549804688,98504.7265625,0.38761699199676514,5.937807083129883,3361.053955078125,0.12661400437355042,8.644255638122559,14.908040046691895,89.53834533691406,3.741446018218994,0.0016289999475702643,2.499999936844688e-05,257.0658874511719,3360.171630859375,1.939439058303833,0.1986439973115921,0.9999470114707947,1.001054048538208,98175.0703125,3366.19189453125,3988.047607421875,0.26325398683547974,1.2503520250320435
2024-11-22,1.010422945022583,43.08974075317383,490.2834777832031,633.513427734375,98997.6640625,0.41292399168014526,6.662622928619385,3331.600830078125,0.1469770073890686,8.52220630645752,16.531856536865234,92.07102966308594,3.8490030765533447,0.0017040000529959798,2.499999936844688e-05,256.5186767578125,3327.943115234375,1.953739047050476,0.20480099320411682,1.0000250339508057,1.0011210441589355,98726.2109375,3321.72705078125,3935.0224609375,0.34106600284576416,1.4690190553665161
2024-11-23,1.066236972808838,41.489986419677734,509.9440612792969,651.197265625,97777.28125,0.4300119876861572,8.50830078125,3396.223388671875,0.1544570028781891,8.579560279846191,17.38550567626953,99.39119720458984,3.6687281131744385,0.001585999969393015,2.5999999706982635e-05,255.1785125732422,3396.6806640625,2.120203971862793,0.21217100322246552,0.9999549984931946,1.0009260177612305,97475.3828125,3401.256103515625,4031.64013671875,0.5153909921646118,1.469007968902588
2024-11-24,1.0231059789657593,42.04306411743164,514.7054443359375,660.3175659179688,98013.8203125,0.4298819899559021,8.8135347366333,3363.659912109375,0.14717699587345123,8.555808067321777,17.94485855102539,96.94950866699219,3.632751941680908,0.001411000033840537,2.5999999706982635e-05,252.91952514648438,3360.260009765625,2.060127019882202,0.2088329941034317,0.9998120069503784,1.000862956047058,97651.1015625,3360.99560546875,3982.3798828125,0.5374209880828857,1.4324109554290771
2024-11-25,0.9456890225410461,41.39607620239258,491.65716552734375,636.6397094726562,93102.296875,0.39333999156951904,8.24442195892334,3413.5439453125,0.1349090039730072,8.232941627502441,17.387096405029297,92.36376190185547,3.51814603805542,0.0012469999492168427,2.499999936844688e-05,234.4466094970703,3418.664794921875,1.9996869564056396,0.19605399668216705,0.9999849796295166,0.9999889731407166,93235.125,3433.52392578125,4065.29248046875,0.4831329882144928,1.415423035621643
2024-11-26,0.9612320065498352,42.77906036376953,492.5515441894531,613.5872802734375,91985.3203125,0.3876180052757263,8.07812786102295,3326.517333984375,0.13916000723838806,8.133874893188477,17.338844299316406,93.04487609863281,3.635550022125244,0.0016550000291317701,2.4000000848900527e-05,230.9781951904297,3325.904052734375,2.114332914352417,0.19436800479888916,1.0000920295715332,0.9996539950370789,91786.1171875,3325.267333984375,3943.310791015625,0.43976399302482605,1.4013229608535767
2024-11-27,1.0133459568023682,43.91240692138672,519.6979370117188,644.948486328125,95962.53125,0.40152499079704285,8.464702606201172,3657.249267578125,0.14188599586486816,8.585586547851562,18.696128845214844,97.27632141113281,3.509394884109497,0.002002999885007739,2.5999999706982635e-05,242.30221557617188,3660.118896484375,2.1783509254455566,0.20125499367713928,0.999970018863678,1.0009939670562744,95885.125,3668.432861328125,4334.54296875,0.4825049936771393,1.4728120565414429
2024-11-28,1.0335079431533813,42.84018325805664,511.92437744140625,654.3616333007812,95652.46875,0.4020180106163025,8.621152877807617,3579.8115234375,0.1448580026626587,8.497610092163086,17.960947036743164,95.66030883789062,3.4789528846740723,0.0019499999471008778,2.5999999706982635e-05,237.76400756835938,3580.141357421875,2.1468589305877686,0.20335599780082703,1.0000309944152832,1.0001540184020996,95473.2890625,3583.31494140625,4247.1884765625,0.4973829984664917,1.5413429737091064
2024-11-29,1.0768580436706543,44.924110412597656,518.328369140625,654.8097534179688,97461.5234375,0.42583900690078735,9.038749694824219,3593.494384765625,0.1783670037984848,8.709073066711426,18.2906436920166,104.0356674194336,3.469003915786743,0.00184299994725734,2.5999999706982635e-05,243.54949951171875,3592.688720703125,2.3084828853607178,0.20449599623680115,0.9998689889907837,1.000365972518921,97185.4453125,3596.4033203125,4262.7744140625,0.5471360087394714,1.7967309951782227
2024-11-30,1.0789419412612915,44.89286804199219,525.2651977539062,654.3291625976562,96449.0546875,0.42197099328041077,8.967267990112305,3705.705322265625,0.16929300129413605,8.78447437286377,19.022661209106445,102.66780853271484,3.5557339191436768,0.0017529999604448676,2.700000004551839e-05,237.74374389648438,3708.5712890625,2.287213087081909,0.2051669955253601,1.0000580549240112,1.0006300210952759,96346.109375,3712.707763671875,4398.76904296875,0.5241339802742004,1.94412100315094
2024-12-01,1.1552519798278809,45.09182357788086,532.6294555664062,655.9324951171875,97279.7890625,0.4400230050086975,9.307755470275879,3711.1650390625,0.20935100317001343,8.63359260559082,18.889429092407227,119.86519622802734,3.512166976928711,0.0019369999645277858,3.099999958067201e-05,237.06993103027344,3710.36279296875,2.2520670890808105,0.20734000205993652,0.9999920129776001,1.0007619857788086,97156.3984375,3716.208740234375,4407.64013671875,0.5693879723548889,2.320223093032837
2024-12-02,1.2017760276794434,52.31305694580078,538.0313110351562,647.594482421875,95865.3046875,0.42467001080513,9.986504554748535,3644.198486328125,0.3088630139827728,8.807880401611328,25.091211318969727,133.26751708984375,3.5943849086761475,0.0018710000440478325,2.9999999242136255e-05,225.75619506835938,3637.074951171875,2.158773899078369,0.22034500539302826,0.9999560117721558,1.0003490447998047,95587.5234375,3628.44921875,4304.7021484375,0.5366439819335938,2.7138049602508545
2024-12-03,1.198125958442688,50.999488830566406,583.9658813476562,737.6965942382812,96002.1640625,0.4078820049762726,9.829697608947754,3620.711669921875,0.3157469928264618,8.93362045288086,24.2171630859375,131.7918701171875,3.9286398887634277,0.0018060000147670507,2.9000000722589903e-05,234.2003173828125,3623.75830078125,2.1290359497070312,0.4259920120239258,1.0002590417861938,1.0009859800338745,95722.46875,3623.352294921875,4294.11181640625,0.509332001209259,2.525527000427246
2024-12-04,1.1873199939727783,52.81734085083008,584.1792602539062,739.2527465820312,98768.53125,0.4319570064544678,10.528636932373047,3841.3310546875,0.28806400299072266,9.561409950256348,24.105140686035156,134.2473907470703,3.8168818950653076,0.0019130000146105886,3.300000025774352e-05,229.11929321289062,3837.695068359375,2.204442024230957,0.33239901065826416,0.9998700022697449,1.0013370513916016,98453.921875,3844.33154296875,4552.587890625,0.4902769923210144,2.3544440269470215
2024-12-05,1.1847120523452759,50.81978225708008,590.051025390625,714.3219604492188,96593.5703125,0.4305860102176666,10.524624824523926,3811.00830078125,0.28874099254608154,9.401618003845215,23.40096664428711,135.2897186279297,3.8682470321655273,0.0017579999985173345,3.099999958067201e-05,233.9987030029297,3810.383544921875,2.1239891052246094,0.319240003824234,1.0002399682998657,1.0022239685058594,96260.2109375,3819.3232421875,4534.37548828125,0.4738290011882782,2.295206069946289
2024-12-06,1.2311069965362549,52.589290618896484,619.4531860351562,732.0062866210938,99920.7109375,0.43570899963378906,10.705370903015137,4005.810546875,0.36735400557518005,9.455907821655273,25.811050415039062,136.23870849609375,3.96566104888916,0.001762000028975308,3.099999958067201e-05,237.0510711669922,4006.650146484375,2.149777889251709,0.32598501443862915,0.9998430013656616,1.001539945602417,99627.9140625,4018.054931640625,4776.9912109375,0.49599599838256836,2.424736976623535
2024-12-07,1.214195966720581,51.6760368347168,608.5131225585938,750.2726440429688,99923.3359375,0.4538869857788086,10.629205703735352,4002.692626953125,0.3321180045604706,9.483275413513184,24.800466537475586,133.84982299804688,3.9828250408172607,0.001930000027641654,3.199999991920777e-05,238.54795837402344,4002.0009765625,2.1084089279174805,0.3193120062351227,0.9999589920043945,1.000910997390747,99672.140625,4005.751953125,4750.08251953125,0.5052639842033386,2.616624116897583
2024-12-08,1.1962909698486328,53.933502197265625,623.3380126953125,743.295654296875,101236.015625,0.4672969877719879,10.412901878356934,4005.70458984375,0.3286539912223816,9.193032264709473,26.144575119018555,135.17453002929688,4.12392520904541,0.0023300000466406345,3.199999991920777e-05,236.67233276367188,4005.913330078125,2.1037399768829346,0.3188230097293854,1.000133991241455,1.0008009672164917,100630.28125,4000.945068359375,4736.5810546875,0.4943520128726959,2.6083478927612305
2024-12-09,1.0075490474700928,45.23026657104492,553.742919921875,689.9243774414062,97432.71875,0.41471898555755615,8.513443946838379,3718.6904296875,0.28133800625801086,9.411062240600586,22.34653663635254,110.84188079833984,3.561522960662842,0.002443999983370304,2.700000004551839e-05,217.34146118164062,3719.809814453125,1.843606948852539,0.26330000162124634,0.9999600052833557,1.0004470348358154,97069.0078125,3714.58740234375,4406.2255859375,0.41211700439453125,2.218951940536499
2024-12-10,1.0201610326766968,44.63996505737305,516.675048828125,676.98291015625,96675.4296875,0.39452001452445984,8.396628379821777,3631.833740234375,0.2894020080566406,9.488950729370117,22.216991424560547,109.8656997680664,4.024754047393799,0.0019369999645277858,2.700000004551839e-05,213.82461547851562,3630.8173828125,1.7076280117034912,0.2699579894542694,1.0000089406967163,1.0006979703903198,96464.109375,3635.822509765625,4317.39599609375,0.4365859925746918,2.3691599369049072
2024-12-11,1.0888899564743042,48.37092590332031,547.3112182617188,711.8114013671875,101173.03125,0.41449201107025146,9.006820678710938,3832.822021484375,0.2996540069580078,9.504215240478516,24.093059539794922,117.5313949584961,4.274252891540527,0.0019680000841617584,2.9000000722589903e-05,227.44683837890625,3828.718017578125,1.8184460401535034,0.28248199820518494,0.999763011932373,1.0005509853363037,100947.1328125,3834.652099609375,4538.37255859375,0.4360780119895935,2.4000699520111084
2024-12-12,1.1250159740447998,53.11970138549805,539.8097534179688,705.9442138671875,100043.0,0.40654799342155457,9.064152717590332,3883.1015625,0.29159000515937805,9.47066593170166,29.28685188293457,119.2668685913086,4.025973796844482,0.0018309999722987413,2.8000000384054147e-05,227.02671813964844,3881.640625,1.8586690425872803,0.2972260117530823,0.9999150037765503,1.0001039505004883,99798.390625,3876.9794921875,4600.703125,0.42534199357032776,2.3427700996398926
2024-12-13,1.1196019649505615,52.70176315307617,542.1737670898438,726.2548217773438,101459.2578125,0.40908101201057434,9.09039306640625,3911.205322265625,0.31477200984954834,9.386070251464844,29.024141311645508,124.18070983886719,3.8895390033721924,0.0019519999623298645,2.9000000722589903e-05,224.83729553222656,3904.510986328125,1.9453949928283691,0.29065901041030884,0.9998869895935059,1.0001319646835327,100994.90625,3905.0048828125,4629.4921875,0.43764999508857727,2.421319007873535
